Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,Emission_Index
Motorcycle,Petrol,5.621043665695137,23,3372,48.66202125916737,3.416661724116424,Rural,Moderate,7.543475173993045,72.00562480830934,6.246842023560908,1030.4109543166396,227.98311056740096,5.945502569427667,0.1358781550908483,1.0520202546352664,0.03146002985045213,Low,0.1111147659457793
Motorcycle,Hybrid,5.843617931794992,14,158644,26.977497803861525,0.427605463964939,City,Heavy,0.4508797418609855,5.175885303101291,12.424614928315078,989.1894911271409,1256.797048211803,2.283186810818287,0.1235229511824993,0.4756069174697749,0.2490594030409311,Medium,0.2704526197051538
Motorcycle,Electric,3.770554443672906,7,286736,2.3176505954505044,4.350586024036359,Highway,Moderate,35.62599856164822,50.874311737058775,17.423015409321007,1034.9103637012224,274.48715642483535,0.9703785236606112,0.1159706651796535,0.1316365042346562,0.0703452205488618,Low,0.0650652034130318
Truck,Petrol,1.5436058378617772,22,108093,28.47588433123024,2.9687293422329173,City,Heavy,26.716793903621024,36.03212405178572,15.082568851452528,966.0038950425546,1169.582151482637,6.080917918715034,0.337972686134072,0.9397169760026476,0.3680719052002488,Medium,0.3170605574982147
Bus,Hybrid,2.7476508655738225,23,260529,83.99025298061066,4.948014492885008,Highway,Heavy,-5.46485515309549,81.11471450733507,8.992394398697343,973.1493912051492,1783.667978992646,3.0633010852960214,0.02420166796712727,1.182654555206523,0.02932627346411736,Medium,0.3732655106526643
Bus,Hybrid,4.948207769410713,17,156714,109.39072652072764,0.127957536247516,Highway,Free flow,33.34547638757269,79.01070194288333,14.370296056982276,983.3391395946104,1199.3194219311956,7.809343333372015,0.024504834181322654,1.647153593253097,0.2359211370916163,Medium,0.3218909921806479
Bus,Electric,2.7104317892247662,2,265283,11.2215679718119,4.157491755491161,Highway,Free flow,7.4451969989236275,68.92016319403467,10.750828145719238,958.8595337324326,258.05594323949214,1.2792804124974888,0.0160280209130818,0.2518267833288883,0.0018315255952224,Low,0.05873177511275
Truck,Hybrid,1.2524895351745016,24,77179,66.3911024594316,3.9598152412727377,Rural,Moderate,4.913889527088841,38.478373835077306,16.26791112115638,994.3840942700392,530.1445391093134,3.433654630991055,0.20775852493885644,0.8696595370954984,0.17553410108329823,Low,0.1378490036760038
Motorcycle,Diesel,3.6952815368265775,16,280787,83.46374982141988,0.6642625602001617,Rural,Free flow,21.1656783643194,63.12362696929807,15.441310991083952,998.5924388863332,3089.447629484256,10.285360479214107,0.11468666489949873,2.3220060977025327,0.1717049726757908,High,0.7135819198016058
Bus,Electric,5.194628427779381,23,231626,33.16569853275223,1.6765281754170336,City,Moderate,18.42993180532318,63.98487463967977,19.51704338093836,961.4799997746596,253.55672011560992,0.4686370030249016,0.1428142459828227,0.2259660419111919,0.1034168393291544,Low,0.0576430104873258
Motorcycle,Electric,4.938817213146212,23,60117,68.38764470043624,4.423981015220864,Highway,Free flow,16.912836058274415,33.21998715998403,2.0987613528541216,992.7098706239752,91.18127715907453,0.4393842847968435,0.0615722447240746,0.209003014164269,0.1095720916576908,Low,0.020579552239232
Car,Petrol,1.7106403286778369,6,159852,85.82981112069274,2.5922714753612714,Rural,Moderate,2.743859170101345,87.99748810136931,6.814098133708308,969.7296050690986,1458.950559637249,4.9230882835213805,0.2556356040326782,1.8099132245015723,0.08430192068590212,Medium,0.336609007703264
Truck,Electric,4.298375994944827,12,106485,100.52630917624522,2.006407437336195,Rural,Heavy,37.98868756281099,98.48575314811428,3.847536109697916,1037.5211769782345,105.26745997165258,1.787848823866994,0.0557075224896211,0.2501777487487635,0.1090077032732576,Low,0.0390564034319852
Motorcycle,Electric,1.946622169865365,29,213275,54.299982098397706,4.527482161254209,Highway,Free flow,37.506046191476656,31.44399714456845,12.6153616716407,1000.929342410954,212.77732262315183,1.2151182062064998,0.177549166710133,0.2900504253400787,0.0648722507381854,Low,0.0613580640867064
Motorcycle,Diesel,1.934679179671296,26,60332,89.74286627027527,0.4667226223853071,City,Moderate,-9.791890503875008,80.12273010703122,13.280553957997022,1045.1966142299752,985.450309766047,4.174200117009996,0.021961886752294175,1.915424726263914,0.09642136478505287,Medium,0.2381859209938736
Car,Electric,5.345173221186963,15,30632,36.21395660878196,2.365613914511282,Rural,Free flow,6.891381458385425,50.09082664925045,4.076213678376554,984.1431493525575,48.32229304113448,0.9211032649393736,0.0852290691754782,0.1183515606059559,0.1433726384051869,Low,0.0195715874050878
Bus,Electric,2.098278554249197,4,169565,25.565609612659035,3.261870489876761,Rural,Moderate,-7.722566796897664,46.36523968635462,8.431052000581158,984.1395142756752,164.3464457259871,0.1549927254276253,0.052553285209556384,0.0875210627849626,0.0608385502119047,Low,0.0256226459352857
Car,Hybrid,2.1688862018936583,3,179424,22.47764953088009,3.042707195075063,Rural,Moderate,32.51243831549538,38.65629048422002,12.04300445105811,983.8711846817448,1075.1251043397856,5.50516730722206,0.3797865301647311,0.5888520231132157,0.4065108885553288,Medium,0.2937562250737122
Bus,Diesel,0.8033976319587577,25,160480,43.064727819087146,1.3213822720444577,City,Free flow,34.32591191483084,29.20253156556346,13.179064032653848,976.8284513888397,2100.2019790005565,9.034461171686411,0.6996083350044228,1.485433041861241,0.8026222653119293,High,0.5595374786423645
Bus,Hybrid,5.327478977452691,9,87157,4.305561814661885,2.8165645226716824,Highway,Heavy,15.914914184312192,91.95078621934864,2.052939688250424,1028.4236615235511,669.4554636235605,4.185343651247871,0.005209311714878736,0.2487039330061618,0.01648903889564241,Medium,0.1703166760217817
Bus,Hybrid,4.9214930286875,12,209827,33.95902051982996,3.5428088214299085,City,Moderate,31.98390172303577,74.08150419188976,18.42145656009053,978.27408111914,1592.9262871671622,6.322012609910512,0.0450641424631573,0.6722010829701104,0.2454270639943098,High,0.3776766990057198
Truck,Hybrid,4.062110462471526,9,157011,78.26673893318738,2.924427036633492,City,Moderate,25.168015792689594,44.07029301108001,0.6816623007321154,978.8013213378758,1262.1838571044125,5.889371476163734,0.2249530641306039,1.3047397291487213,0.410057924696886,Medium,0.3262671009141374
Truck,Petrol,4.70138197248198,13,177952,77.7502856592164,3.422311129886612,Rural,Heavy,14.978697146421208,75.1564616002998,19.458848071056337,954.6896258665628,1669.1825296120592,7.725420517325985,0.057710141277514664,1.698362562668019,0.08555773046207876,High,0.409349816791277
Bus,Petrol,1.5906525506073574,25,240920,8.826456778978947,1.2803936969439522,City,Moderate,8.190569949451369,71.85996892685677,6.326516404375551,1046.5361381571895,2449.238744211155,2.058629094923602,0.11534545667137731,0.3760848051565835,0.03793437244492012,High,0.4840367436514636
Motorcycle,Hybrid,3.1832826918553927,21,298987,34.48987404967441,4.164244751358913,City,Moderate,3.3112512663279894,26.73375018124461,6.326911454568352,1038.6293848847006,2183.3843070724565,3.252829347961936,0.0637741429323903,0.616498675334185,0.054725112302906,High,0.4536309039717301
Truck,Electric,2.626340814213661,11,38930,68.3469197613506,2.248447684924849,Highway,Free flow,2.971456871152597,17.613230091197973,8.920519909473017,979.2509655842524,62.326014356537314,0.6533823435725034,0.0901574148065037,0.2774577366865914,0.0313506895943832,Low,0.0196279411072921
Truck,Hybrid,1.2876379365364858,26,218729,38.22625650037234,4.936119220522844,Rural,Free flow,18.10321921187957,83.62991913654234,13.89916719792087,1002.0769037290936,1306.7505725948386,3.395305456781582,0.05909621867410378,0.7541220974600654,0.0020286609922344897,Medium,0.2844985462963199
Truck,Petrol,3.3278785231176053,0,40770,50.15856290266482,0.1164266033346878,Highway,Free flow,-1.6595586754827156,81.14062130184371,3.192035673696374,998.2745096344456,537.2818141074257,3.4317326227869263,0.02010579078941274,1.040639814769162,0.07824796641336076,Low,0.1399958617745584
Truck,Petrol,5.587846181781704,28,111757,85.53729085389168,1.9015768562382167,Rural,Heavy,-1.2604061913522069,99.68626720667106,5.09969559991516,958.7703096525754,1157.646547721342,5.848659863295062,0.016486394886215065,1.6237711306551068,0.08285471075507257,Medium,0.2894365179565126
Truck,Hybrid,1.0083074190636114,20,30158,1.1120195347956052,0.9023752615255544,Rural,Free flow,-9.480332983648417,1.9363296594811168,19.231453695781497,1003.1197138770908,197.7515793991872,0.0,0.08308460102021695,0.0297217576697189,0.6439660280012938,Low,0.0298573831214012
Truck,Hybrid,2.315596750167728,29,88992,33.16722529061166,2.778047634970267,Highway,Moderate,20.666402977956185,54.03806867973612,17.53684287164515,961.3326596891308,644.0342916685238,4.70586803808102,0.0285833174662745,0.7519107473933659,0.1097714986693819,Medium,0.1766203268761415
Bus,Diesel,1.879212868269658,19,224182,17.084669254202,1.2160254718680634,Highway,Free flow,39.7172092830026,70.13227509062754,4.247833695962184,993.4089626623048,2626.986783141657,9.442648931425346,0.1727101152686827,1.0263676686817202,0.5197932145123758,High,0.6234512949951269
Car,Diesel,2.038362599061621,19,177589,15.31310193173901,3.687389732837409,Highway,Free flow,34.46096877139618,58.25400621923136,11.460228704683278,958.7804286861016,2100.7648111881067,8.911007095499311,0.379294207355727,0.943884068270218,0.5701960905035725,High,0.5316608940453239
Car,Hybrid,5.523859669772752,6,129970,115.08482597366964,4.409329311687594,City,Free flow,25.284490221355064,71.04420268045575,4.072035010295942,1008.89161856872,1149.9466025582594,7.941134386015817,0.0647799680468304,1.7204632493470478,0.1654950424284851,Medium,0.3187023010666583
Motorcycle,Hybrid,3.233959082018309,8,241359,45.18723978749013,1.0544217679105543,Highway,Moderate,29.276264888328647,13.726121470776388,11.001225152015222,954.9008883725876,1626.8177551177112,4.997719678817626,0.4854463619626044,0.8186037826297312,0.5911905074593393,High,0.4021215564652733
Bus,Hybrid,3.224756947287058,7,6586,63.25063018915678,0.8033880915089919,Highway,Free flow,10.8426358131873,0.1516028170076788,7.315465900256866,1012.842863019696,171.8312606469957,3.674500023504721,0.3033126803848014,1.0417924340775322,0.356502408511422,Low,0.0967239167307859
Truck,Hybrid,4.754993340767468,26,253383,88.05862644835591,4.376785928642393,Highway,Moderate,4.903977745803443,9.303205418160545,7.248494797780123,1020.721846927148,1777.2758424580636,5.416055694617112,0.2122943103508529,1.3592145021276485,0.1739078391134259,High,0.4168099331145596
Bus,Hybrid,1.6033594608256143,12,281847,5.693696983206023,1.8063595754425283,Highway,Heavy,8.431414094234178,38.005981306778125,12.701397035283652,1007.086319307767,1810.7285595165567,1.7386293440185492,0.029024959278654585,0.2444396535491408,0.14993239019167767,Medium,0.358209901041935
Truck,Petrol,3.333779841320264,13,223373,28.9227166269238,2.17291817479515,City,Moderate,-5.9288959134975805,32.89332878767672,5.036816963341019,996.9490030409904,2367.097877747706,2.225713499106412,0.012353227321470385,0.7234556095579556,0.024123072467077872,High,0.4720560627828552
Bus,Hybrid,3.0359231134295106,11,76177,99.8577344812455,1.1048475122176782,City,Free flow,21.689759901481622,87.40031253606487,8.08519210389836,956.0792706335584,708.0924413364119,5.555220905949381,0.1375781439564553,1.5317190240942775,0.0091373362065503,Medium,0.2000827305545081
Truck,Hybrid,3.903935590842612,7,36735,103.43887358134572,2.126574340255736,Highway,Free flow,-1.2567488893663068,8.35262744280978,18.50517698806827,951.1353270907288,420.8398712615992,3.929276485646343,0.1100786410195862,1.3668471571076146,0.1421548026028587,Low,0.1338439132833978
Motorcycle,Hybrid,5.99770005690228,20,197430,44.75411047689624,1.1565003653899848,Highway,Free flow,28.143910558001927,44.27061469512802,15.10729598650075,984.2431529277308,1407.7717555746583,6.294801894510799,0.1805300297092348,0.8419987781448239,0.4578190437157376,Medium,0.3536253859814282
Car,Electric,4.801134249226645,21,98525,44.98339195821219,3.329637203170905,City,Free flow,-0.5011768868093647,95.7822438207044,7.6656688656474365,1027.1252434064131,127.3674378416842,0.7366771334418177,0.0319986367897945,0.1867859221926298,0.0698342133768357,Low,0.0282573190814939
Car,Electric,2.868901655690621,17,212151,90.82762525306582,2.494382062400436,Rural,Free flow,1.4062012633668282,50.290374791199454,4.605237312433264,1014.727789496737,199.5289520300735,1.2682295493479128,0.096406854305446,0.2735651261423251,0.01796533447885063,Low,0.0532983140150561
Car,Petrol,5.103275871825044,15,298800,35.408427209984296,3.9403022298145447,City,Moderate,37.8652819688084,13.2400087576112,13.180232606017872,962.5280943730528,3180.9773241273656,10.206628132574528,0.9635227501073822,1.21156482852824,1.13635110153444,High,0.7980528757781026
Motorcycle,Electric,1.6876834892248969,28,160737,14.05128973679977,1.563640580336472,Rural,Free flow,-4.730204398813623,29.126717233483447,16.153793712249637,1018.7939163203696,135.53932847662972,0.2139043376417538,0.0102992108158456,0.076035244978695,0.0510810634447711,Low,0.0217681737985125
Truck,Hybrid,0.9584111688065928,10,144571,30.90425402887001,2.527975077295189,Highway,Free flow,14.942126962301494,62.679148423277184,17.21529362578265,1007.4915590411002,967.1525800206746,3.293173236810946,0.05634785208791544,0.5488058716445701,0.13694928022166344,Medium,0.2177419736891254
Truck,Diesel,1.86313153681422,15,251060,46.481367796292986,1.2976166148856725,Highway,Heavy,-6.865674629920139,1.198947856273158,11.285625597391329,966.6723193545672,2979.6613940424186,2.410307347240061,0.040160110013842364,1.127904493815173,0.048637392534469887,High,0.5926373843581025
Bus,Petrol,2.5701400917941504,13,19654,6.264565151411792,4.672369651233158,City,Moderate,-5.480450395889682,96.81003264192712,10.33599714023824,1025.530164142128,292.0303190602391,2.128233789974648,0.03637849580003105,0.2221915474383092,0.0082103585135527,Low,0.073987020688263
Motorcycle,Diesel,3.455019938789712,2,206725,57.44163050402098,2.609678338955516,Highway,Moderate,21.67501810692135,56.697682938980655,14.392848026661015,1033.0304508682832,2539.782926177665,9.619928397227682,0.009385594192343817,1.8161737088431775,0.2598700306754307,High,0.5991827874602446
Bus,Hybrid,3.99867153081424,20,130117,88.8009015327334,0.8673124815897154,Rural,Moderate,21.53636315292928,70.41391808571285,3.5153366741150505,973.2557431673624,893.1282631276293,6.134677102348972,0.08863109676561536,1.4126596035177077,0.0748989739809631,Medium,0.2418955261716176
Car,Diesel,5.535149729514993,1,86613,61.64941733765539,1.363828296050145,Rural,Heavy,-0.3439859337920428,49.89611083190157,17.042778707077765,1013.5886293363316,1169.9734058454496,6.348288924151636,0.028557227685263725,1.4876583623862023,0.12739037907363773,Medium,0.2970703128076665
Car,Hybrid,3.45124084966238,2,18982,8.627440861740837,0.4145098206203007,City,Heavy,33.62432576291963,95.79242002407952,1.4784700897897962,987.8132480230256,217.95753987969297,5.281770515014872,0.062467134675415856,0.4864045178433543,0.145864902719904,Low,0.0993263473078899
Truck,Hybrid,3.4066333520537926,3,81848,52.81795576151502,0.139079977988667,City,Free flow,25.10934978414887,58.92210515416543,12.06033801425895,955.8460998185886,697.5698358043417,5.354790565562047,0.002993781790124206,0.9619680937120344,0.166266615245662,Medium,0.1937391074175553
Truck,Petrol,1.061263651079507,21,79874,85.06855296513993,2.629609130353354,City,Heavy,5.03052914355823,66.19836924038668,11.793870281579157,1036.1353223886276,964.083330967916,5.682043387773002,0.026814779716370345,1.7555265373840672,0.050917496006418636,Medium,0.2512811216413373
Truck,Diesel,0.981540073812364,4,292317,6.971598478822791,1.6856146126280265,Rural,Moderate,2.419327900446408,86.08375634384855,6.21404630377663,1032.0744480961766,3010.1224739099453,1.1875698198281788,0.11834560709413056,0.3158925368582409,0.027440055605321024,High,0.5800394547490642
Car,Diesel,3.666031801965135,9,37525,7.181662767226622,4.818867276301532,Rural,Heavy,27.71426265654144,86.15566570589134,0.7092571472904363,981.7942508140156,523.875749758286,8.579185596757334,0.09228689687602147,0.702819923447398,0.0969657586138232,Medium,0.1974692970706396
Bus,Diesel,3.078528788891392,19,27328,44.47216838171792,0.856656981807421,Rural,Free flow,26.68119620663019,2.817134882178052,14.357097444644085,1003.1505166810508,440.5828623330957,8.799322207318244,0.7853700225414055,1.3149141329742766,1.038656210486165,Medium,0.2476295857641807
Truck,Electric,5.163738053897553,28,142432,23.39567569484509,3.9695632636847273,Rural,Heavy,-2.5584044234281142,28.33008773434716,0.4834824630396972,1001.2369639411716,141.7001392870094,1.0600689109671668,0.0896425296675266,0.2128093363553709,0.0760851308501117,Low,0.0394204578811489
Motorcycle,Hybrid,1.6355338405015951,1,116242,112.17369495701044,1.5798572109645137,Rural,Moderate,7.459392433513415,24.63181324131619,3.592233611779805,967.745913137016,796.7098273573268,5.209277705982668,0.0216221817931626,1.408485810164218,0.1104720625174365,Medium,0.2142580513987175
Car,Diesel,0.929852643008658,11,22625,69.76123244876918,1.1176869302935262,City,Free flow,0.8338623329220347,0.6644896521408983,10.884736559276076,964.5673908395736,455.1548221315376,4.558825031263722,0.1926255883997269,1.682050482572988,0.144304991918569,Medium,0.1552429291277188
Car,Electric,3.1350015932366544,26,107576,34.479047928707544,4.848184095006537,Highway,Free flow,4.707209804293658,87.67825506922978,18.79966063721868,1034.426787540504,118.13365528318398,1.0771174103415495,0.013955561025309518,0.0952399788068479,0.0032388603133477,Low,0.0278459906230117
Bus,Electric,2.0348884951117387,4,175966,84.5732074937941,4.012882993728828,Rural,Heavy,4.378198124743612,31.714006971760355,1.3186701743799345,1036.7358114507772,170.77561715169307,1.2882955194633332,0.0652859619766195,0.2383527841282343,0.1070064469677389,Low,0.0461923447123095
Motorcycle,Diesel,1.0579947413619548,4,228458,44.99148616311946,3.153104457226658,Rural,Free flow,38.80118499816485,34.695273612654745,11.575738725768955,1022.5179710100804,2430.91495248008,10.678789960674331,0.7654332413352588,1.616060756566537,0.8693069131758593,High,0.6475858029922026
Bus,Petrol,4.56791109160767,26,16471,15.853877325481204,3.4856051861187605,Highway,Heavy,27.510568655528424,9.962239482293478,6.577860696850555,957.2765525007446,297.7747272664555,7.977888060544869,0.7475355440632783,0.6358661264127445,0.8848852208435417,Medium,0.2040606204627714
Bus,Petrol,1.380283599777687,22,223884,28.467867581229648,4.956907374252949,Highway,Heavy,29.00260244679375,98.97212891493402,13.388359429034516,1040.9142175240424,2107.669897876762,6.930216247566165,0.2469214928249996,0.8239455090878685,0.003807768682338979,High,0.4791127881514563
Bus,Hybrid,3.963261400040413,0,264847,77.12967413512509,2.966037044124434,Highway,Moderate,3.8711582632810586,82.62511350011033,19.05817631548264,1048.0752734858331,1827.8036420096075,4.160616299468906,0.07029800791599886,1.1439475441242677,0.03836611961611691,High,0.394512331171245
Car,Diesel,2.2614587008678235,3,207759,6.225132719638999,0.5095022540348004,Rural,Moderate,-9.973645747681578,57.18623131187073,5.371806313114216,1027.561392908971,2190.5117598219285,0.2185820242961366,0.021646834154842042,0.2436477613476375,0.09416043614896748,High,0.4123507857340375
Motorcycle,Hybrid,1.7021794618461146,26,182642,32.72268480576764,0.3243306335069068,City,Moderate,-7.092149753900525,77.19303556911045,19.118539700969528,985.341266824669,1343.3702965664916,0.81177704339059,0.1344981205470285,0.4541478427427857,0.15889590496260525,Medium,0.2593350983221486
Motorcycle,Hybrid,2.774707919180451,20,200755,24.997377317060952,3.3330338873693672,Highway,Free flow,17.649988332839786,77.71131007235465,17.41252601834518,990.5774772352984,1349.2196906698794,3.892195313860857,0.26918609690788287,0.6161246554840027,0.043064725252678925,Medium,0.2978217153779083
Car,Petrol,4.967518036359359,23,204840,24.13621328118384,3.2880057196257413,Highway,Moderate,4.274056944919323,65.67313025480613,12.141118316641768,1036.9636726779968,2032.0847600952068,4.769439279728883,0.036159454538516204,0.7073216963966907,0.02164074366164601,High,0.4385111250263512
Motorcycle,Electric,2.838886599903778,11,15151,81.93148943711653,3.740868964890443,Highway,Heavy,-0.3522699675905816,17.40111856187607,15.164733441769592,978.0186107557004,37.73102610952474,0.7078136836585658,0.0827089111414929,0.1588913059254911,0.0182972366210004,Low,0.0144418784721513
Truck,Electric,4.7040021758974895,11,49190,99.09803001052374,0.5438936511630688,Highway,Heavy,-7.517953919184064,72.0314858368263,17.297760086693724,964.1857611115844,68.51717995088553,0.1773608610096218,0.059362636002941,0.2497255464898545,0.0051097129346528,Low,0.0126963466772428
Truck,Electric,1.4525287433555838,15,56195,85.90399296771105,4.724511373775859,Rural,Moderate,33.79408697148689,56.96174169552914,16.069372639162793,1032.2804291671484,62.54516077194744,1.281699190527693,0.118201301335655,0.2297267055045745,0.0637806706525604,Low,0.0290626315496979
Car,Diesel,4.818411382258412,23,149607,77.48733789606146,2.755792069553224,City,Moderate,20.0063673528988,72.40719074812898,6.534153712873431,969.3332550279016,2194.961901551486,10.482104891040056,0.01467095128420436,2.090228205047534,0.1198192794658385,High,0.5445048953490091
Bus,Diesel,2.032053289514573,16,295120,109.97421261814368,3.247777605106077,City,Moderate,-4.631339277587134,54.345321388578895,16.252081536831987,1040.7299828750383,3958.774900371232,6.855188626010487,0.037905351104158894,2.680492798207596,0.02016075634776223,High,0.8389923397563304
Truck,Petrol,4.322444275422138,20,599,7.007085650915621,0.1742619168906511,City,Free flow,28.32020080482968,95.63370620687532,6.270376824403964,1009.5682127016088,159.2081400560596,6.526897064221582,0.0010105543577023767,0.4953300377851897,0.0279177098551976,Low,0.1024340755572362
Bus,Electric,3.7420640851731815,9,259757,20.09797031714889,4.804871072577869,City,Moderate,27.79127955383995,62.70254304944128,17.34158584679793,1005.5369852371424,271.19630293253346,1.356254705578145,0.1909179450524398,0.2092784461522228,0.0208884065589995,Low,0.0745024388081537
Car,Diesel,5.631552529500774,16,265853,49.72882268046386,2.812959243719744,Rural,Free flow,4.4701820507627925,57.36804424688162,5.1093210128064985,1027.574933140017,2972.089960222186,7.197960891767036,0.02064247428097841,1.3302846860670234,0.24949935505376505,High,0.6490514320252401
Car,Hybrid,2.8140770934716333,16,256108,44.694197220464126,2.816815564973143,City,Moderate,-0.5786554221627789,84.27882149851634,11.445217189314912,951.6465288207178,1892.0519775052749,2.8551556044931554,0.008958623289228772,0.6344655996501068,0.07468008394237871,High,0.388793284892475
Car,Diesel,1.1440589819390905,17,267867,50.16619235556269,4.717776581151899,Rural,Free flow,30.69909380696881,37.92365552235778,13.858472890833228,1021.3538996419868,2844.8459701147426,9.64335781381417,0.6019799204974705,1.7141598912654126,0.5529517307631211,High,0.7012902809008689
Truck,Petrol,0.8996085248665151,1,158466,24.774588605124723,4.646750890918337,Highway,Heavy,6.478236632556779,31.57936651876112,8.515824611644764,1009.8493954393714,1493.2581873320394,3.5427171348085493,0.0890862708560206,0.750517009193927,0.1844761339660803,Medium,0.3280450566275191
Bus,Diesel,5.099664517058316,24,272460,17.9403978696274,1.101492959086208,Highway,Free flow,32.371404054047844,50.31688334449135,15.659449906650444,1002.3780687830288,3284.756275421028,10.306568719546192,0.2619865857478731,0.9084895500625274,0.8467338902559298,High,0.7661364718946034
Motorcycle,Diesel,3.528625315839448,3,155916,61.10318969495137,4.655494109529647,Rural,Moderate,-7.81741934761079,58.44675114130362,18.507118100462893,971.732612332572,1800.5812023613742,4.429950391602842,0.11136585937654958,1.516080636028198,0.03130217648214137,High,0.3943059033830159
Car,Hybrid,4.831269069541736,18,106276,111.36630288825523,3.6831064469003074,City,Moderate,14.964447445577498,22.048212507991284,3.7250618813337466,1032.9434444758865,976.220273010018,7.173108324633292,0.2842855479286536,1.582158507211759,0.3204897126816406,Medium,0.2922752712564843
Car,Hybrid,2.0190131200598764,10,283306,47.03633548199005,0.0945036366570872,Highway,Free flow,-1.0202359300190054,68.2281513441763,0.6688530334023723,975.065032290727,1882.9439508451333,1.826339106042325,0.003391827706601363,0.7227642681932955,0.13715229333757292,High,0.375255881105172
Car,Hybrid,2.594435476668816,16,290977,5.20238569434337,1.1992157436916917,Rural,Heavy,23.6022406614068,80.2374697146348,12.530328338474623,998.9772875158296,1711.828169134327,3.3433665976865115,0.07988363957069206,0.396654985432422,0.0396985780725543,Medium,0.3593874645293527
Truck,Petrol,0.9565401354988584,11,258512,84.74008114674294,2.064900727357232,Rural,Heavy,39.86068807345234,57.73198303082313,12.043737251690477,965.8080345943796,2228.9197939993437,10.164441043667722,0.3636266173801422,2.041465140108447,0.5211369183996276,High,0.5747880274214133
Truck,Diesel,5.799760087785383,1,51747,34.932588663260994,2.9141122775287736,Highway,Heavy,10.625551601346723,52.29635620640526,6.8260890736652176,1047.3710207084075,849.8250091823403,7.614986591193124,0.022635749768004417,0.981249064389076,0.1320289826028321,Medium,0.2494738456440569
Bus,Hybrid,4.27291311484423,5,90037,29.41140087658705,3.506648652443445,Highway,Heavy,-4.984472655402136,29.46422290443811,15.70925953252747,969.4532884313036,688.8518803219689,2.423044204208998,0.03182406968864654,0.5651467213755148,0.11552707292728176,Medium,0.154567203807646
Bus,Diesel,5.652666456348392,8,118641,38.91096008375545,1.0510519697844969,Rural,Free flow,5.8836559736434175,90.95830238161666,16.5228509740035,1030.3218401427148,1452.943480439482,5.973642014738413,0.19871344311903424,1.018095206225949,0.05574003446886899,Medium,0.3441869474336999
Bus,Diesel,2.180581318631176,4,206899,86.85786286894515,4.183502571368445,Highway,Moderate,34.5753249782541,75.44997324949033,6.639713606319,976.3079250829652,2563.036876017256,12.90747489372593,0.1608543234358841,2.55679246975691,0.3360610523836685,High,0.6580209276943633
Truck,Petrol,3.979610778373437,19,119271,98.25832642443648,4.228576619445773,City,Moderate,28.288051205196066,48.0286867886106,13.645449991985982,975.6043237407998,1470.3849424245082,10.33421985545247,0.391543997545177,2.247005529064692,0.4916683094031669,High,0.4354142794318127
Truck,Diesel,4.328199835121716,28,241170,70.56672808067563,3.1749940963028864,City,Heavy,1.6105830946128703,65.91069138151929,12.840501432998154,992.1710388903768,3305.1796442435816,6.434163302990418,0.06097813893877145,1.831288724898961,0.03933267638760978,High,0.705686221554911
Truck,Hybrid,2.45125844133946,20,208267,38.69745044634619,4.605469552578492,Highway,Heavy,37.67993596826627,33.687936680835875,6.852883495144151,1034.5847595700502,1398.892700534922,6.056791475891817,0.5256387189427588,0.7929975479975362,0.5758946439447,High,0.3740428162319089
Bus,Diesel,5.210168022081277,8,25226,37.25738797407338,4.064912134485939,Highway,Heavy,21.10939673465525,5.981742513788991,19.38296513118494,1018.755741747952,534.0471629185744,9.136655381782411,0.8573037819424809,1.273093328511103,0.9142842385789954,Medium,0.2737470583121908
Truck,Petrol,5.7252396070812885,27,1634,14.917001988655564,1.1081182964677043,Highway,Heavy,-1.597529984123815,20.392761381886405,6.92804502536005,1037.1634844373336,200.6895691775839,3.208238972948977,0.05540897248381462,0.376625475819235,0.1371953049837069,Low,0.0708404631207111
Truck,Hybrid,5.401246612019222,28,145131,111.99612578822337,3.9933843315518014,City,Moderate,18.616107122311963,7.948813005089739,12.405680466081035,954.7212304238805,1252.24625338687,7.562393219932465,0.4032686868687105,1.7507007117660582,0.5234211510788331,Medium,0.3596302982999655
Bus,Electric,4.643148274884737,22,115855,76.57672787625835,4.766010393765525,Rural,Moderate,12.563843383199693,50.81756815987376,7.602528252866274,1045.5692728053784,116.82024092355596,0.5148719811861919,0.0469593966553923,0.2806605650514542,0.0181237906237748,Low,0.0252153169821483
Truck,Petrol,2.242816334569761,7,266220,3.236954382703683,0.6880322350921547,City,Moderate,30.9848837386782,62.20636309768005,0.2366605540840027,957.7136895027594,2724.6368564272034,5.9151099631443484,0.0553615101599208,0.5219195958206768,0.2933722171932172,High,0.5882589068986277
Motorcycle,Petrol,2.264403418949285,19,252718,79.48405142240168,4.893489423955145,City,Moderate,7.208001480595598,38.04462922631302,1.832769895341122,1022.106538913144,2705.7937193812118,5.831320320566381,0.22107723578665595,1.7106636285540409,0.0077665586125297,High,0.5840262628379005
Bus,Petrol,5.8094736663193975,26,38210,53.65841090322095,0.1249639838504512,City,Heavy,33.74891599184732,53.015423002858896,4.646326637238644,970.717315468137,645.2170933188477,9.74068908934449,0.237345607956231,1.36813268166585,0.6191938350321347,Medium,0.2569086621754389
